datetime,BTC,ETH
2021-08-08 13:00:00+00:00,44985.65485102847,3136.381000177059
2021-08-08 14:00:00+00:00,44669.95477332531,3110.732051559115
2021-08-08 15:00:00+00:00,43939.067824170445,3041.070413458052
2021-08-08 16:00:00+00:00,44099.92016685909,3041.108559396356
2021-08-08 17:00:00+00:00,43688.80033456925,3011.9952584182297
2021-08-08 18:00:00+00:00,43881.315461922284,3009.977970374335
2021-08-08 19:00:00+00:00,43704.07122312769,2986.4019109570277
2021-08-08 20:00:00+00:00,43572.94670643278,2972.4529569245274
2021-08-08 21:00:00+00:00,43774.50094807867,2983.372005228422
2021-08-08 22:00:00+00:00,44203.02713871914,3033.459510104276
2021-08-08 23:00:00+00:00,44396.813230027634,3049.8882868611936
2021-08-09 00:00:00+00:00,43753.217862646314,3002.8441554025994
2021-08-09 01:00:00+00:00,43054.692312272724,2934.9366645190166
2021-08-09 02:00:00+00:00,43224.41517649429,2937.7739533004174
2021-08-09 03:00:00+00:00,43461.963738751976,2942.3989251770176
2021-08-09 04:00:00+00:00,43567.532006748734,2953.613413036623
2021-08-09 05:00:00+00:00,43594.87300315012,2958.6708615241264
2021-08-09 06:00:00+00:00,43520.98695736736,2937.4438844711776
2021-08-09 07:00:00+00:00,43622.11585208131,2934.576634072486
2021-08-09 08:00:00+00:00,43717.721065084625,2947.5246387520456
2021-08-09 09:00:00+00:00,43843.38957066861,2958.3735581496567
2021-08-09 10:00:00+00:00,44973.65647700485,3055.799732997268
2021-08-09 11:00:00+00:00,45671.3941534606,3104.301289300995
2021-08-09 12:00:00+00:00,45779.41679064783,3129.3119583084253
2021-08-09 13:00:00+00:00,45688.224685325935,3117.856723937513
2021-08-09 14:00:00+00:00,45657.075219039485,3121.229213262277
2021-08-09 15:00:00+00:00,45553.30120812678,3110.6121894797807
2021-08-09 16:00:00+00:00,45960.39859842436,3156.7760986582666
2021-08-09 17:00:00+00:00,45801.14159401403,3144.424122811664
2021-08-09 18:00:00+00:00,45881.33587024186,3144.3530748682083
2021-08-09 19:00:00+00:00,46433.42557586405,3181.8270407519203
2021-08-09 20:00:00+00:00,46059.53370383755,3149.451125573163
2021-08-09 21:00:00+00:00,45698.790715796036,3112.3761952975524
2021-08-09 22:00:00+00:00,45866.94631236485,3102.4516251747013
2021-08-09 23:00:00+00:00,46207.8293519587,3143.4925918020986
2021-08-10 00:00:00+00:00,46311.00189857689,3163.0646551948857
2021-08-10 01:00:00+00:00,45777.11491839463,3108.1510263403607
2021-08-10 02:00:00+00:00,46047.07136816584,3135.122084575983
2021-08-10 03:00:00+00:00,46090.717216479046,3143.0366260285423
2021-08-10 04:00:00+00:00,45753.41716896474,3117.2099909660114
2021-08-10 05:00:00+00:00,45563.437084408535,3107.173353085476
2021-08-10 06:00:00+00:00,45634.0091382977,3113.5338548543973
2021-08-10 07:00:00+00:00,45639.420550569026,3123.008144834483
2021-08-10 08:00:00+00:00,45911.3245691641,3149.5076522085756
2021-08-10 09:00:00+00:00,46090.46847409264,3155.475557204143
2021-08-10 10:00:00+00:00,45969.08041168147,3147.602200856263
2021-08-10 11:00:00+00:00,45498.00891054116,3113.408882292757
2021-08-10 12:00:00+00:00,45387.09171768338,3129.8240598265015
2021-08-10 13:00:00+00:00,45809.13984694519,3163.2058554518094
2021-08-10 14:00:00+00:00,45429.16500985093,3145.11525721112
2021-08-10 15:00:00+00:00,45314.75762723131,3132.599064561799
2021-08-10 16:00:00+00:00,45174.67312599897,3123.332246418802
2021-08-10 17:00:00+00:00,44815.458640886216,3074.6647956715997
2021-08-10 18:00:00+00:00,45081.26243424429,3098.4094075243465
2021-08-10 19:00:00+00:00,45311.53786654732,3124.9657269534014
2021-08-10 20:00:00+00:00,45519.0765317353,3140.082039634624
2021-08-10 21:00:00+00:00,45672.17087113821,3160.8975187428405
2021-08-10 22:00:00+00:00,45747.81831684451,3174.153991797406
2021-08-10 23:00:00+00:00,45507.30299788494,3155.443318530288
2021-08-11 00:00:00+00:00,45628.13626124723,3147.8579763023176
2021-08-11 01:00:00+00:00,45733.64080289466,3162.7314430281367
2021-08-11 02:00:00+00:00,45752.26039975938,3169.0347578874184
2021-08-11 03:00:00+00:00,45297.28037032422,3121.3287483285853
2021-08-11 04:00:00+00:00,45611.997752945004,3158.6866630885497
2021-08-11 05:00:00+00:00,45662.48369901756,3168.2515127315337
2021-08-11 06:00:00+00:00,45883.95947034888,3184.836503605494
2021-08-11 07:00:00+00:00,46070.67300098137,3196.2415699740204
2021-08-11 08:00:00+00:00,46262.75649295483,3223.9239124105957
2021-08-11 09:00:00+00:00,46136.36990100343,3209.7338390428977
2021-08-11 10:00:00+00:00,46170.721917375275,3224.4451866324966
2021-08-11 11:00:00+00:00,46075.57257763524,3226.170530461233
2021-08-11 12:00:00+00:00,45889.313342171175,3214.3608653942065
2021-08-11 13:00:00+00:00,45991.760934245685,3222.3246394423722
2021-08-11 14:00:00+00:00,46298.96550251331,3243.351741110127
2021-08-11 15:00:00+00:00,46585.94039025572,3265.064012622932
2021-08-11 16:00:00+00:00,46423.34878979837,3240.783726861832
2021-08-11 17:00:00+00:00,46273.47861476621,3237.5949595682196
2021-08-11 18:00:00+00:00,46449.17205860088,3239.5052659534404
2021-08-11 19:00:00+00:00,46302.0475119017,3231.984763934701
2021-08-11 20:00:00+00:00,46361.91072059915,3243.677247302142
2021-08-11 21:00:00+00:00,46368.33703662469,3241.230937477402
2021-08-11 22:00:00+00:00,46349.5395368855,3232.9474932897583
2021-08-11 23:00:00+00:00,45715.17523266981,3163.4984376374887
2021-08-12 00:00:00+00:00,45656.02527254201,3169.1849771659126
2021-08-12 01:00:00+00:00,45709.63001235903,3180.047764928663
2021-08-12 02:00:00+00:00,45962.08892219549,3221.1582973462396
2021-08-12 03:00:00+00:00,46165.28651704363,3230.758825272236
2021-08-12 04:00:00+00:00,46021.20386251358,3218.97845359568
2021-08-12 05:00:00+00:00,45666.0541798904,3180.838885660034
2021-08-12 06:00:00+00:00,45154.77227685815,3130.8904237494385
2021-08-12 07:00:00+00:00,45180.988298181845,3118.8952536581546
2021-08-12 08:00:00+00:00,45272.49234986946,3142.714952213293
2021-08-12 09:00:00+00:00,45322.35044873266,3139.602873864794
2021-08-12 10:00:00+00:00,45319.51046441052,3133.9464409535253
2021-08-12 11:00:00+00:00,45411.12529581458,3149.6773285396193
2021-08-12 12:00:00+00:00,44763.18300329742,3105.8236563260853
2021-08-12 13:00:00+00:00,44712.75089338475,3106.584726175983
2021-08-12 14:00:00+00:00,44532.54357733357,3103.0633520760575
2021-08-12 15:00:00+00:00,44154.28074437044,3044.0044321902196
2021-08-12 16:00:00+00:00,44276.91293952863,3045.1198150430655
2021-08-12 17:00:00+00:00,44103.352937734795,3007.902396414137
2021-08-12 18:00:00+00:00,44154.63375512129,3034.4834778971663
2021-08-12 19:00:00+00:00,44513.766498963705,3063.3712557233403
2021-08-12 20:00:00+00:00,44438.0291660478,3057.46486029739
2021-08-12 21:00:00+00:00,44365.66675907314,3056.4473802943126
2021-08-12 22:00:00+00:00,44272.959004565055,3046.2343480455356
2021-08-12 23:00:00+00:00,43965.5459556732,3000.0396995354345
2021-08-13 00:00:00+00:00,44495.20979327958,3048.4126816864195
2021-08-13 01:00:00+00:00,44549.486235733304,3068.9642664219828
2021-08-13 02:00:00+00:00,44801.48998167528,3081.915890685331
2021-08-13 03:00:00+00:00,45405.424139482624,3130.0131593036485
2021-08-13 04:00:00+00:00,45315.30274987946,3124.4490453409544
2021-08-13 05:00:00+00:00,45336.778927378946,3128.5547058602037
2021-08-13 06:00:00+00:00,45517.10396745164,3143.461705206192
2021-08-13 07:00:00+00:00,45784.35651224833,3178.3639209293474
2021-08-13 08:00:00+00:00,46125.24503611488,3220.9833426840537
2021-08-13 09:00:00+00:00,46150.08753837456,3230.296586923616
2021-08-13 10:00:00+00:00,46267.402399633305,3227.745565425315
2021-08-13 11:00:00+00:00,46281.7998615888,3233.2147086201476
2021-08-13 12:00:00+00:00,46239.358637518046,3225.8364090803207
2021-08-13 13:00:00+00:00,46513.60549644293,3235.2673055156283
2021-08-13 14:00:00+00:00,46552.94487635594,3233.080353605347
2021-08-13 15:00:00+00:00,46471.01604347436,3217.7848535016583
2021-08-13 16:00:00+00:00,46359.06360010198,3207.1726138571676
2021-08-13 17:00:00+00:00,46456.30378414668,3226.2911356951827
2021-08-13 18:00:00+00:00,46560.952323416626,3238.9424434790108
2021-08-13 19:00:00+00:00,46502.0080149833,3225.150487919606
2021-08-13 20:00:00+00:00,46329.66225797091,3220.4764050808853
2021-08-13 21:00:00+00:00,47492.7558539693,3277.3821504895886
2021-08-13 22:00:00+00:00,47531.51710811506,3275.8085411044945
2021-08-13 23:00:00+00:00,47582.84197760147,3285.8783636036633
2021-08-14 00:00:00+00:00,47760.11208889878,3323.19799054098
2021-08-14 01:00:00+00:00,47640.10233425039,3306.323108531237
2021-08-14 02:00:00+00:00,47583.81259481925,3303.485782935783
2021-08-14 03:00:00+00:00,47542.18463938754,3299.2624524432
2021-08-14 04:00:00+00:00,47532.31738683017,3297.9021468165165
2021-08-14 05:00:00+00:00,47520.62170080507,3286.1595720900914
2021-08-14 06:00:00+00:00,47548.08356305028,3297.133477293633
2021-08-14 07:00:00+00:00,47542.641468148155,3303.775254427283
2021-08-14 08:00:00+00:00,47623.162215832526,3310.070613231654
2021-08-14 09:00:00+00:00,47588.23093048455,3300.8070621514207
2021-08-14 10:00:00+00:00,47551.91016065477,3295.6452610025167
2021-08-14 11:00:00+00:00,46216.66759890028,3213.359367298552
2021-08-14 12:00:00+00:00,46572.48989323701,3249.779357679277
2021-08-14 13:00:00+00:00,46314.43066288694,3230.9157894596283
2021-08-14 14:00:00+00:00,46501.512922892354,3233.741389298504
2021-08-14 15:00:00+00:00,46875.89046752449,3274.4211564785014
2021-08-14 16:00:00+00:00,46978.361556848824,3277.180365226615
2021-08-14 17:00:00+00:00,46863.19760224614,3259.4279174744966
2021-08-14 18:00:00+00:00,46881.96198328366,3256.773971173338
2021-08-14 19:00:00+00:00,46754.666749135904,3250.9190533770907
2021-08-14 20:00:00+00:00,47156.959395326754,3278.80376275783
2021-08-14 21:00:00+00:00,46688.733916945865,3235.7995739344915
2021-08-14 22:00:00+00:00,47133.93667484963,3267.636841494668
2021-08-14 23:00:00+00:00,46912.54747296054,3247.5746415829753
2021-08-15 00:00:00+00:00,47088.85313451467,3267.207601384054
2021-08-15 01:00:00+00:00,47208.48121991633,3271.8249124435442
2021-08-15 02:00:00+00:00,47164.537316106966,3264.07470135221
2021-08-15 03:00:00+00:00,47258.271283116825,3278.3569738757774
2021-08-15 04:00:00+00:00,46923.96751053615,3255.173736665962
2021-08-15 05:00:00+00:00,46723.118519703945,3244.6040057751384
2021-08-15 06:00:00+00:00,46630.591512047955,3235.7244923089506
2021-08-15 07:00:00+00:00,46515.571035432986,3226.400889880489
2021-08-15 08:00:00+00:00,45756.97202249704,3165.452210014661
2021-08-15 09:00:00+00:00,45841.556954464635,3157.872275714063
2021-08-15 10:00:00+00:00,46111.40119662627,3170.3807494261637
2021-08-15 11:00:00+00:00,45945.980924785836,3154.7112536035834
2021-08-15 12:00:00+00:00,46060.59141428751,3161.9687147224
2021-08-15 13:00:00+00:00,45873.187127326935,3158.3240297127854
2021-08-15 14:00:00+00:00,46039.083113437184,3173.706377873896
2021-08-15 15:00:00+00:00,45960.87559835227,3152.539551983072
2021-08-15 16:00:00+00:00,46172.79975987223,3161.3684546772147
2021-08-15 17:00:00+00:00,45988.45818926602,3154.364744474163
2021-08-15 18:00:00+00:00,46097.99873570211,3161.089467956645
2021-08-15 19:00:00+00:00,46260.059185015656,3177.6844199833763
2021-08-15 20:00:00+00:00,46358.52361518366,3205.1457931380637
2021-08-15 21:00:00+00:00,46685.97362652384,3259.5695008771418
2021-08-15 22:00:00+00:00,46934.28012770539,3270.3501500522384
2021-08-15 23:00:00+00:00,47207.15746898551,3295.5198470124055
2021-08-16 00:00:00+00:00,47025.00323011282,3309.7549104132368
2021-08-16 01:00:00+00:00,47658.49138699296,3321.3951200757137
2021-08-16 02:00:00+00:00,47589.892573385485,3303.3940259877963
2021-08-16 03:00:00+00:00,47862.15346662341,3315.0643530183215
2021-08-16 04:00:00+00:00,47385.2636982564,3264.160010235665
2021-08-16 05:00:00+00:00,47441.546667571274,3278.5769338053433
2021-08-16 06:00:00+00:00,47508.8061675536,3292.9803481793956
2021-08-16 07:00:00+00:00,47384.11733473469,3280.8048902408614
2021-08-16 08:00:00+00:00,47304.27542472348,3276.9010914267838
2021-08-16 09:00:00+00:00,47150.539027546074,3270.426953592967
2021-08-16 10:00:00+00:00,47077.181248347966,3266.971461719732
2021-08-16 11:00:00+00:00,47355.56704975089,3292.670681910434
2021-08-16 12:00:00+00:00,47414.46700331272,3285.106567578114
2021-08-16 13:00:00+00:00,47242.19792621216,3274.9745315996556
2021-08-16 14:00:00+00:00,46478.3941713868,3221.5125543124336
2021-08-16 15:00:00+00:00,46167.83041924197,3218.8447518249463
2021-08-16 16:00:00+00:00,46360.219963255324,3215.42917422423
2021-08-16 17:00:00+00:00,46387.55432527823,3227.2241323211783
2021-08-16 18:00:00+00:00,46408.58294670788,3222.29327140277
2021-08-16 19:00:00+00:00,46422.95098237716,3221.5269486763523
2021-08-16 20:00:00+00:00,46262.21522858001,3193.893956285886
2021-08-16 21:00:00+00:00,46009.18212593979,3167.411971848883
2021-08-16 22:00:00+00:00,46196.24842802784,3193.754535606329
2021-08-16 23:00:00+00:00,46244.39824274389,3193.1825874017677
2021-08-17 00:00:00+00:00,45999.28365235233,3155.912045169894
2021-08-17 01:00:00+00:00,45806.66179705751,3134.545238273526
2021-08-17 02:00:00+00:00,46295.30869168197,3177.605246094596
2021-08-17 03:00:00+00:00,46419.601981615444,3193.954926738768
2021-08-17 04:00:00+00:00,46387.70622981517,3191.9861932177555
2021-08-17 05:00:00+00:00,46407.90940023834,3201.786303083911
2021-08-17 06:00:00+00:00,46231.58092433902,3176.1503411302338
2021-08-17 07:00:00+00:00,45839.47766397373,3153.7191936697595
2021-08-17 08:00:00+00:00,45927.68233857974,3168.333138818303
2021-08-17 09:00:00+00:00,46260.37583003094,3193.7734971492337
2021-08-17 10:00:00+00:00,46830.4244806729,3242.4148324759044
2021-08-17 11:00:00+00:00,46778.931893589135,3239.1978339885054
2021-08-17 12:00:00+00:00,46970.33889133374,3251.8102632885034
2021-08-17 13:00:00+00:00,46693.385520672506,3254.0735783203086
2021-08-17 14:00:00+00:00,46398.76906510049,3233.8260200040736
2021-08-17 15:00:00+00:00,46008.184759111755,3201.7512398173085
2021-08-17 16:00:00+00:00,45727.58971376986,3168.763059094435
2021-08-17 17:00:00+00:00,45740.70848282173,3160.0666830757646
2021-08-17 18:00:00+00:00,45890.78315881506,3172.9217643713987
2021-08-17 19:00:00+00:00,45710.3237747019,3157.9258325296755
2021-08-17 20:00:00+00:00,45427.439923298116,3118.909409972443
2021-08-17 21:00:00+00:00,45088.17812427546,3081.2531610752176
2021-08-17 22:00:00+00:00,44894.86704094929,3033.1614983234667
2021-08-17 23:00:00+00:00,44937.30532398925,3046.328949240993
2021-08-18 00:00:00+00:00,44534.454854219905,3007.1440271712713
2021-08-18 01:00:00+00:00,44676.436878565844,3002.7762055809867
2021-08-18 02:00:00+00:00,45033.47765298473,3032.7011535107204
2021-08-18 03:00:00+00:00,44953.67209372654,3038.1304526322833
2021-08-18 04:00:00+00:00,45030.103854900575,3037.8899971106507
2021-08-18 05:00:00+00:00,45011.989167524116,3039.6698373734466
2021-08-18 06:00:00+00:00,45443.25420036882,3081.0703132003155
2021-08-18 07:00:00+00:00,45456.9053086226,3075.2714797024187
2021-08-18 08:00:00+00:00,45046.3401985749,3037.134647200876
2021-08-18 09:00:00+00:00,45242.4144893515,3044.4071616572646
2021-08-18 10:00:00+00:00,45477.622805276726,3059.146156599586
2021-08-18 11:00:00+00:00,45394.4633581153,3052.7820987660075
2021-08-18 12:00:00+00:00,44809.22044212825,3006.8439798004642
2021-08-18 13:00:00+00:00,45138.59924077092,3037.9509224530225
2021-08-18 14:00:00+00:00,45223.45491430792,3050.5162532043755
2021-08-18 15:00:00+00:00,45339.30102321787,3068.0942290420307
2021-08-18 16:00:00+00:00,45753.33815582762,3104.771414531772
2021-08-18 17:00:00+00:00,45894.98196790345,3116.7470189475257
2021-08-18 18:00:00+00:00,45843.58372348224,3104.880222864917
2021-08-18 19:00:00+00:00,45517.29732019958,3067.221853068405
2021-08-18 20:00:00+00:00,44894.631038484644,3032.712312278707
2021-08-18 21:00:00+00:00,44631.4114366328,3011.2144543752543
2021-08-18 22:00:00+00:00,44784.58224802717,3019.400855803584
2021-08-18 23:00:00+00:00,44796.7422602911,3029.820663874519
2021-08-19 00:00:00+00:00,44790.94580767177,3044.578614243694
2021-08-19 01:00:00+00:00,45240.41612385863,3044.9254905134003
2021-08-19 02:00:00+00:00,45054.752940289814,3037.524176273858
2021-08-19 03:00:00+00:00,44678.53154303776,3014.010397815124
2021-08-19 04:00:00+00:00,44217.62023028447,2983.863834426037
2021-08-19 05:00:00+00:00,44213.36780088031,2989.506174967378
2021-08-19 06:00:00+00:00,44444.22830300677,3012.5745964278
2021-08-19 07:00:00+00:00,44427.33889503279,3002.469437827995
2021-08-19 08:00:00+00:00,44496.35560195355,2990.678780141697
2021-08-19 09:00:00+00:00,44703.523257900524,3003.3364399605443
2021-08-19 10:00:00+00:00,44848.29778030483,3014.701789223049
2021-08-19 11:00:00+00:00,44431.43580729069,2987.8389954766817
2021-08-19 12:00:00+00:00,44352.28604787684,2989.7717883741016
2021-08-19 13:00:00+00:00,44527.98355139838,2994.6444196804655
2021-08-19 14:00:00+00:00,44973.25287391277,3021.5233947148963
2021-08-19 15:00:00+00:00,45363.27399065973,3042.603179822181
2021-08-19 16:00:00+00:00,45786.215355430104,3070.463537994698
2021-08-19 17:00:00+00:00,45720.611100250244,3059.0804529939446
2021-08-19 18:00:00+00:00,45749.64350861408,3052.9950108299067
2021-08-19 19:00:00+00:00,46639.298229741646,3124.6876297476606
2021-08-19 20:00:00+00:00,46741.30663234053,3136.5022659665105
2021-08-19 21:00:00+00:00,46628.068267601084,3133.103275694024
2021-08-19 22:00:00+00:00,46642.53156050792,3134.060563548844
2021-08-19 23:00:00+00:00,46560.56155934897,3144.5122995256284
2021-08-20 00:00:00+00:00,46745.03462296988,3144.8184367851927
2021-08-20 01:00:00+00:00,47277.126189319686,3184.595577997843
2021-08-20 02:00:00+00:00,47235.3405020711,3225.881603298158
2021-08-20 03:00:00+00:00,47165.03713124154,3232.8186815291638
2021-08-20 04:00:00+00:00,47050.81314302837,3216.078800488411
2021-08-20 05:00:00+00:00,47078.33991817966,3220.9097448974376
2021-08-20 06:00:00+00:00,47031.99121331112,3217.124153548164
2021-08-20 07:00:00+00:00,47035.309479610405,3215.570723710441
2021-08-20 08:00:00+00:00,46826.43824783371,3203.1330116677045
2021-08-20 09:00:00+00:00,46804.0859258945,3193.290815465199
2021-08-20 10:00:00+00:00,47164.45965955593,3210.500359530119
2021-08-20 11:00:00+00:00,47135.95071335838,3209.8428539259435
2021-08-20 12:00:00+00:00,46898.13608709217,3199.798857479415
2021-08-20 13:00:00+00:00,47044.19319995695,3220.3147543730215
2021-08-20 14:00:00+00:00,47732.6033190267,3258.211373976547
2021-08-20 15:00:00+00:00,48529.530344672035,3295.1711995648993
2021-08-20 16:00:00+00:00,48478.9367512276,3279.8410934111357
2021-08-20 17:00:00+00:00,48682.83428107161,3262.9096917837905
2021-08-20 18:00:00+00:00,48645.23996127666,3252.2615637435215
2021-08-20 19:00:00+00:00,48418.43800624355,3228.8825741486203
2021-08-20 20:00:00+00:00,48691.86591624806,3254.815291167041
2021-08-20 21:00:00+00:00,48640.058480004715,3262.246315908896
2021-08-20 22:00:00+00:00,48996.585040315185,3283.8863413068048
2021-08-20 23:00:00+00:00,49124.36055898728,3261.716156140077
2021-08-21 00:00:00+00:00,49195.87860189616,3276.9698366433354
2021-08-21 01:00:00+00:00,48967.53987282505,3252.7155801562626
2021-08-21 02:00:00+00:00,48965.20046278387,3254.5567776248868
2021-08-21 03:00:00+00:00,48852.081695472254,3263.026020468261
2021-08-21 04:00:00+00:00,48844.531993452314,3275.214553614642
2021-08-21 05:00:00+00:00,48699.99755353343,3275.39110353218
2021-08-21 06:00:00+00:00,48801.244779084765,3287.0169222995187
2021-08-21 07:00:00+00:00,48660.49439069829,3276.031902134143
2021-08-21 08:00:00+00:00,48922.93031190332,3289.482043413898
2021-08-21 09:00:00+00:00,48806.1601084236,3283.5937365335008
2021-08-21 10:00:00+00:00,48838.70264391836,3281.463652508585
2021-08-21 11:00:00+00:00,49072.52064252224,3293.015857662113
2021-08-21 12:00:00+00:00,48572.974422608524,3256.4463127528766
2021-08-21 13:00:00+00:00,49191.06795296813,3292.3793418832106
2021-08-21 14:00:00+00:00,49144.2605379517,3282.3596162215435
2021-08-21 15:00:00+00:00,49003.884865912965,3262.7825365459207
2021-08-21 16:00:00+00:00,49236.297521634006,3277.628247302
2021-08-21 17:00:00+00:00,49522.35854553127,3286.7442664619657
2021-08-21 18:00:00+00:00,49658.88704633251,3277.6602965128677
2021-08-21 19:00:00+00:00,49542.66268267599,3267.18138033687
2021-08-21 20:00:00+00:00,49021.20793135526,3222.1637554537033
2021-08-21 21:00:00+00:00,48981.36050692072,3229.525010530124
2021-08-21 22:00:00+00:00,49184.540074872835,3249.283862496955
2021-08-21 23:00:00+00:00,49364.850588839436,3254.848998457597
2021-08-22 00:00:00+00:00,48867.87657880423,3224.0004601521537
2021-08-22 01:00:00+00:00,48984.58811653084,3245.3067128653793
2021-08-22 02:00:00+00:00,49150.15851856059,3256.1075116259462
2021-08-22 03:00:00+00:00,48851.09073267173,3230.0145969743526
2021-08-22 04:00:00+00:00,48789.2648704768,3228.608852991427
2021-08-22 05:00:00+00:00,48966.806981249385,3243.8188666864758
2021-08-22 06:00:00+00:00,49107.36788400828,3232.843867802521
2021-08-22 07:00:00+00:00,49237.65118358932,3264.129366129426
2021-08-22 08:00:00+00:00,49197.531672741905,3265.6895378326576
2021-08-22 09:00:00+00:00,49062.01953644117,3253.474301103288
2021-08-22 10:00:00+00:00,49220.62037135584,3269.0176055522425
2021-08-22 11:00:00+00:00,49253.161690241766,3254.7373860379157
2021-08-22 12:00:00+00:00,49061.08028777289,3250.4221916648944
2021-08-22 13:00:00+00:00,48902.92624064535,3239.3032388512756
2021-08-22 14:00:00+00:00,48851.93422085484,3231.7699777868315
2021-08-22 15:00:00+00:00,48456.80815960086,3210.0158980031315
2021-08-22 16:00:00+00:00,48511.69951309975,3182.008332843962
2021-08-22 17:00:00+00:00,48634.548773213726,3186.012651091489
2021-08-22 18:00:00+00:00,48629.277151810784,3178.696069734277
2021-08-22 19:00:00+00:00,48493.33224091605,3157.7378924107466
2021-08-22 20:00:00+00:00,48544.35989121614,3169.8611572142204
2021-08-22 21:00:00+00:00,48377.821511547954,3146.1459409199756
2021-08-22 22:00:00+00:00,48683.72008538401,3171.0062026331407
2021-08-22 23:00:00+00:00,49117.657044776686,3217.299052530749
2021-08-23 00:00:00+00:00,49237.27283087341,3243.4863583537394
2021-08-23 01:00:00+00:00,49301.500550464356,3246.0110174062147
2021-08-23 02:00:00+00:00,49932.22607845288,3271.726098634734
2021-08-23 03:00:00+00:00,50050.34436010569,3292.477965113938
2021-08-23 04:00:00+00:00,50169.53817242518,3343.4792001113547
2021-08-23 05:00:00+00:00,50205.86540960635,3342.717608258951
2021-08-23 06:00:00+00:00,50128.37321531082,3320.0738905416406
2021-08-23 07:00:00+00:00,50098.51145939693,3325.936387730703
2021-08-23 08:00:00+00:00,50065.258581831506,3320.561050730469
2021-08-23 09:00:00+00:00,50093.70425357932,3321.381873686354
2021-08-23 10:00:00+00:00,50214.991358837055,3336.8052822551763
2021-08-23 11:00:00+00:00,50080.08120871613,3321.799317089025
2021-08-23 12:00:00+00:00,50311.81812626523,3342.3716703431987
2021-08-23 13:00:00+00:00,50178.30868411265,3335.726214422065
2021-08-23 14:00:00+00:00,50130.00189407014,3340.4637295579246
2021-08-23 15:00:00+00:00,49496.13272302751,3297.1753617779614
2021-08-23 16:00:00+00:00,49533.171424925735,3314.6956811909176
2021-08-23 17:00:00+00:00,49515.37922830607,3337.5158338769907
2021-08-23 18:00:00+00:00,49488.20980884837,3340.0823511223853
2021-08-23 19:00:00+00:00,49532.4303455863,3333.3078847177244
2021-08-23 20:00:00+00:00,49256.695080812104,3313.5268925448995
2021-08-23 21:00:00+00:00,49404.21818766654,3334.9268473608995
2021-08-23 22:00:00+00:00,49514.59265312864,3335.412002976707
2021-08-23 23:00:00+00:00,49621.937621679244,3333.313972256764
2021-08-24 00:00:00+00:00,49518.57748790696,3312.303289886624
2021-08-24 01:00:00+00:00,49029.38405184605,3297.916773646384
2021-08-24 02:00:00+00:00,49036.51475143801,3300.151031860718
2021-08-24 03:00:00+00:00,49180.496634101044,3304.5630517225272
2021-08-24 04:00:00+00:00,49375.99412461645,3325.662085637206
2021-08-24 05:00:00+00:00,49480.926767532525,3341.731741169754
2021-08-24 06:00:00+00:00,49561.75014140091,3331.7361816987677
2021-08-24 07:00:00+00:00,49676.38845990707,3341.017224491353
2021-08-24 08:00:00+00:00,49710.7651456965,3346.2069387887
2021-08-24 09:00:00+00:00,49663.85193617049,3335.7340307611494
2021-08-24 10:00:00+00:00,49620.80540349837,3323.7854394801316
2021-08-24 11:00:00+00:00,49260.18183180112,3308.208650052552
2021-08-24 12:00:00+00:00,49389.97521458311,3318.9804244197117
2021-08-24 13:00:00+00:00,49182.97702725763,3307.6565341473383
2021-08-24 14:00:00+00:00,48551.149585077954,3253.0490765922445
2021-08-24 15:00:00+00:00,48708.38119391737,3253.0326391569356
2021-08-24 16:00:00+00:00,48365.320844129055,3218.683935610429
2021-08-24 17:00:00+00:00,48103.03544854356,3176.483600925173
2021-08-24 18:00:00+00:00,48156.010325528565,3190.048982050997
2021-08-24 19:00:00+00:00,48124.790836488064,3184.08040054052
2021-08-24 20:00:00+00:00,48525.14979449637,3225.0506745506295
2021-08-24 21:00:00+00:00,48419.62240616577,3224.604532221565
2021-08-24 22:00:00+00:00,48194.11454948552,3197.210706808548
2021-08-24 23:00:00+00:00,48306.2768305887,3210.303320119652
2021-08-25 00:00:00+00:00,47804.61764289795,3177.6637963046905
2021-08-25 01:00:00+00:00,48197.91989425804,3211.3370978936814
2021-08-25 02:00:00+00:00,48080.95723812365,3195.696786108371
2021-08-25 03:00:00+00:00,48288.077599573124,3213.4940841077464
2021-08-25 04:00:00+00:00,48140.33199367938,3187.366794251362
2021-08-25 05:00:00+00:00,48118.13356204849,3178.6099946354584
2021-08-25 06:00:00+00:00,48569.681773422955,3221.625972127957
2021-08-25 07:00:00+00:00,48407.885932065044,3213.4700618636953
2021-08-25 08:00:00+00:00,48220.09639014465,3189.9423717499526
2021-08-25 09:00:00+00:00,47355.7647949307,3113.54698127483
2021-08-25 10:00:00+00:00,47250.111254103365,3099.2455507190402
2021-08-25 11:00:00+00:00,47564.82143630801,3130.912486286562
2021-08-25 12:00:00+00:00,47595.64282354106,3138.6910377891472
2021-08-25 13:00:00+00:00,47880.485505624325,3155.9549834004047
2021-08-25 14:00:00+00:00,47823.89017104759,3151.5962841980154
2021-08-25 15:00:00+00:00,48494.59325882068,3195.440979907468
2021-08-25 16:00:00+00:00,48742.858467490885,3210.428526641626
2021-08-25 17:00:00+00:00,48714.41853890469,3215.0276012475438
2021-08-25 18:00:00+00:00,48995.85465047788,3233.9174927744
2021-08-25 19:00:00+00:00,48922.70542590135,3234.007704451246
2021-08-25 20:00:00+00:00,48753.76857658705,3220.298724660092
